,Tweet_id,User,Content,Like_Count,Quote_Count,Reply_Count,Url,Date,Chenxi_Sentiment,Zong_Sentiment,Sun_Sentiment
818,1.64E+18,KASDad,$CL_J Crude is trading 69.41 +1.06. It rallied off of lows just below $66 yesterday when the equities mkts began its rally. The reduced levels of fear in the world economy after the responses to the bank crisis were endorsed in equities mkts seemed to have helped crude. https://t.co/6SLTP0oXLV,1,0,0,https://twitter.com/KASDad/status/1636675004363423745,2023-03-17 10:25:03+00:00,0,0,0
819,1.64E+18,CraigLipton4,"@DailyCaller MORE DISTRACTIONS! In the meantime, the world economy is going to crash. Let's see what rock these people crawl under when millions love their savings, or won't be able to get into their checking accounts.",0,0,1,https://twitter.com/CraigLipton4/status/1636674491588935681,2023-03-17 10:23:01+00:00,2,2,2
820,1.64E+18,anshofsanatan,"5/ Pok, dedollarisation, India's growing dominance in the #worldeconomy specially in world defense sector. And the threat of many Asian countries willing to come under the idea of Akhand Bharat with India economically, culturally,  is a big threat for SOME FORCES in the World.",1,0,1,https://twitter.com/anshofsanatan/status/1636674382247649282,2023-03-17 10:22:35+00:00,1,1,1
821,1.64E+18,FStringman,@BBCNews The Tories making US a3 world economy #REDFRED,0,0,0,https://twitter.com/FStringman/status/1636669630453366785,2023-03-17 10:03:42+00:00,1,1,1
822,1.64E+18,gladman_graeme,@blockchainchick Everyone who promotes Bitcoin will also pay a hefty price when it collapses the world economy.,0,0,0,https://twitter.com/gladman_graeme/status/1636668718783827968,2023-03-17 10:00:05+00:00,0,0,0
823,1.64E+18,NevilNiga,"Indeed no matter what happens in the world economy, Africa and Asia will always suffer.",1,0,0,https://twitter.com/NevilNiga/status/1636665733978501120,2023-03-17 09:48:13+00:00,0,0,0
824,1.64E+18,PArchie83,@CNN business operations out of China before we need to impose crippling sanctions to help safe guard the world economy a bit it's clear sanctions will be necessary soon,3,0,1,https://twitter.com/PArchie83/status/1636665412841512961,2023-03-17 09:46:56+00:00,0,2,0
825,1.64E+18,Bruso_1,"Global PMI?? have been rising for three months and are above the breakeven 50 level for the first time in seven months. This is indicative of lower near-term recession risks, with the world economy growing around 2.5%, and a less-bad earnings outlook. https://t.co/W2h5Mqhg0D",0,0,0,https://twitter.com/Bruso_1/status/1636663506803077120,2023-03-17 09:39:22+00:00,2,2,2
826,1.64E+18,onelovepete,"And something about my own situation:
You are able to donate some ETH to my wallet if you want to support me, or if you think, I've done something worthy for you.
Keep it fair, can't live without money, too.
#music #musician #world #economy 

Thanks, for every kind of support.
??",0,0,0,https://twitter.com/onelovepete/status/1636662197265879041,2023-03-17 09:34:10+00:00,1,1,1
827,1.64E+18,eToro,"Global PMI?? have been rising for three months and are above the breakeven 50 level for the first time in seven months. This is indicative of lower near-term recession risks, with the world economy growing around 2.5%, and a less-bad earnings outlook.",12,0,0,https://twitter.com/eToro/status/1636661949323702275,2023-03-17 09:33:11+00:00,1,1,1
828,1.64E+18,Richierich_r,"It is no longer possible to continue to support investments and consumer demand, private and public sector actors under debt burden, with financial support in the world economy. Prepare or be ready for worse.",0,0,0,https://twitter.com/Richierich_r/status/1636661502240227328,2023-03-17 09:31:24+00:00,0,0,0
829,1.64E+18,kunnanchira,"@priyankac19 who is Hindenburg, are they the godfathers of Indias or world economy? why should India listen to any unscrupulous foreign agencies for the internal business matters of India?",3,0,1,https://twitter.com/kunnanchira/status/1636658768187645953,2023-03-17 09:20:32+00:00,1,1,1
830,1.64E+18,NevillePrada,"@kiltedengineer1 @RishiSunak @Conservatives @ScotTories If there is anyone out there who thinks Covid was not a deliberate attempt by certain philanthropists, politicians, odd Bond villain sorts &amp; medical professionals to reset the world economy to control it, whilst making money for themselves really needs to open their eyes.",1,0,1,https://twitter.com/NevillePrada/status/1636658267802746880,2023-03-17 09:18:33+00:00,0,0,0
831,1.64E+18,pabzay,@YuanTalks So the world economy is not doing good I see,0,0,1,https://twitter.com/pabzay/status/1636655046493454339,2023-03-17 09:05:45+00:00,0,0,0
832,1.64E+18,Euralia7,@PeterStefanovi2 How could be possible that a Primer Ministry is a member of the World Economy Forum unelected organisation and still running the country. Honestly is disgraceful.,6,0,0,https://twitter.com/Euralia7/status/1636654613368537089,2023-03-17 09:04:02+00:00,0,0,0
833,1.64E+18,PajeetCommie,"Anyone in denial of the American #BankingCrisis should have a look at this. US Banks have now borrowed more than they did even during the 2008 financial crisis. 
These #bailouts will only hurt the world economy more. #Dedollarization must become a reality. https://t.co/IPUnLGdqdh",0,0,0,https://twitter.com/PajeetCommie/status/1636654024664416257,2023-03-17 09:01:41+00:00,0,0,0
834,1.64E+18,sarashni,"Wtf? ????Really?? ???? 

Not retail I?? assuming? 

Either way, how can we allow a bank that tanked the world economy in ??8 to operate here??? 

Was this also Tito?? handy work ??? 

Yet another reason for #NationalShutdown",2,0,1,https://twitter.com/sarashni/status/1636653778739789825,2023-03-17 09:00:43+00:00,0,0,0
835,1.64E+18,IncyWyncy,"@APompliano World economy, you mean??us is not reapecting any other countries! They too greedy and think about themselves! If every country would print money as us would, money would be worthless !",0,0,0,https://twitter.com/IncyWyncy/status/1636652653525581825,2023-03-17 08:56:14+00:00,0,0,0
836,1.64E+18,RBuckBarclay,"@GOP @MikeCrapo You'd have me, except the world economy is doing worse and we all know why .. vovid, war, corruption, crime, weak leadership. Where is the next great leader. Will it take WWIII to for these great leaders to step up?",1,0,0,https://twitter.com/RBuckBarclay/status/1636651963281702912,2023-03-17 08:53:30+00:00,0,0,0
837,1.64E+18,EneemyWWIII2024,Russia State is an enemy of the world who is destroying the world economy and Ukraine State and also Countries in The World!!!,0,0,1,https://twitter.com/EneemyWWIII2024/status/1636651880909803520,2023-03-17 08:53:10+00:00,0,0,0
838,1.64E+18,advisorcommune,"@soicfinance I continue to hold about 33% to 50% cash in personal and client portfolios

Indian fundamentals are the strongest ever but the world economy is on a very dangerous footing and we all are connected. 

We can get Indian markets at a much cheaper valuation.",4,0,0,https://twitter.com/advisorcommune/status/1636650138650148864,2023-03-17 08:46:15+00:00,1,1,1
839,1.64E+18,CryptoAliB,"@RachelReevesMP Leave the other nations to run their stupid race and put the prosperity of this nation before nonsense virtue signalling. 

You can?? run a first world economy on an intermittent energy supply. It?? time to grow up and acknowledge reality. 

#ThereIsNoClimateCrisis
#CO2isGood",3,0,2,https://twitter.com/CryptoAliB/status/1636648978954551298,2023-03-17 08:41:38+00:00,0,0,0
840,1.64E+18,Kjell52059994,@AgentParabolic @_promethius @UmbraBree @Ali_esquire Conspiracy theories that jews controlling the world economy are originated from Karl Marx antisemitism. https://t.co/u6jqFkT1Jf,1,0,0,https://twitter.com/Kjell52059994/status/1636648368251207689,2023-03-17 08:39:13+00:00,1,1,1
841,1.64E+18,Candice60896290,"1/4
For decades the? financial system was stable &amp; safe but then something changed the engineers of the financial system turned their back on us, currupted our political system &amp; plunged the world economy into crisis.",6,0,3,https://twitter.com/Candice60896290/status/1636648060687204353,2023-03-17 08:37:59+00:00,0,0,0
842,1.64E+18,maxtumin,"@mark_a_norris @CheburekiMan @ServeOnlyTruth Dig raw materials -&gt; sell it to the west -&gt; buy western equipment made from Russian materials -&gt; dig raw materials.
The similarity with a trade based world economy is uncanny.",1,0,1,https://twitter.com/maxtumin/status/1636647508356083714,2023-03-17 08:35:48+00:00,1,1,1
843,1.64E+18,OliviaL78329453,5 Ways That the Super-Strong US Dollar Could Hurt the World Economy #BinanceTTC $TTC #TechTrees,0,0,0,https://twitter.com/OliviaL78329453/status/1636645115312709634,2023-03-17 08:26:17+00:00,2,2,2
844,1.64E+18,ibn____adam,"@AmyMek Because Western states have a monopoly over the world economy and use military bases and tyrannical puppets, ensure that stays intact. And because of the manufactured wars for profit. It can be difficult for simpletons to understand this.",0,0,0,https://twitter.com/ibn____adam/status/1636644650768379904,2023-03-17 08:24:26+00:00,2,2,2
845,1.64E+18,Delo_20,"For example, last year the FRB began to tighten financial policy. The move left the world economy on the dollar, while stock markets also began to fall.",0,0,1,https://twitter.com/Delo_20/status/1636638822468575232,2023-03-17 08:01:17+00:00,2,2,0
846,1.64E+18,RanaRiazSaeed,"American banks fighting for survival: Over 160 major US banks having deposits of at least $5billion plus in assets have lost $206 billion??News !
A Youthia may comment; This is  a direct impact of issuing arrest warrant of the Greatest World Leader Imran Niazi on World Economy!",0,0,0,https://twitter.com/RanaRiazSaeed/status/1636638677001465856,2023-03-17 08:00:42+00:00,0,0,0
847,1.64E+18,DonFbpe,"Now its First Republic Bank, how many more and how will this impact the UK economy.

Question is why did Trump deregulate the banks, did he do it to tank the world economy. The Tories want to do the same in the UK",13,1,1,https://twitter.com/DonFbpe/status/1636637000898945028,2023-03-17 07:54:02+00:00,0,0,0
848,1.64E+18,AnneHCND,Markets and investors on edge with bank concerns #CanadaEconomics #WorldEconomy #WorldEconomics [Video] https://t.co/gXNtxhKFSr,0,0,0,https://twitter.com/AnneHCND/status/1636632228108341248,2023-03-17 07:35:04+00:00,1,1,1
849,1.64E+18,SeekingProlific,"@VWodanaz Not just pensions and healthcare. Entire rich world economy. Lenders and investors are all making bets against bigger futures. Where will bigger futures (growth) of Japan, China or Germany come from?",0,0,3,https://twitter.com/SeekingProlific/status/1636631164206346242,2023-03-17 07:30:51+00:00,0,0,0
850,1.64E+18,EneemyWWIII2022,Russia State is an enemy of the world who is destroying the world economy and Ukraine State and also Countries in The World!!!,0,0,1,https://twitter.com/EneemyWWIII2022/status/1636629973636378624,2023-03-17 07:26:07+00:00,0,0,0
851,1.64E+18,DusmantaBhatta1,@WealthEnrich The world economy running like,0,0,0,https://twitter.com/DusmantaBhatta1/status/1636629739757768704,2023-03-17 07:25:11+00:00,1,1,1
852,1.64E+18,Oleh_Leosan,"World economy is ever-changing and global events can significantly impact it. From trade wars to pandemics, the world economy is in a constant state of flux. Understanding these changes and adapting accordingly is crucial for businesses to survive and thrive in the global market https://t.co/4IJp8nnrrD",0,0,0,https://twitter.com/Oleh_Leosan/status/1636629537000660992,2023-03-17 07:24:23+00:00,2,2,2
853,1.64E+18,jayasankariz,@abb29332393 @ZulfiqarAhmed69 Don't worry mate   India is not pakistan western world propaganda not affect India's growth   we will reach that point in 4 to 5yrs unless any recession or pandemic hit in world economy,11,0,0,https://twitter.com/jayasankariz/status/1636629442381615104,2023-03-17 07:24:00+00:00,0,2,2
854,1.64E+18,apocalypseos,"??hen it became clear in 2008 that the world economy was going into a turbulent zone, China made the right decision to reorient itself to domestic demand. Those who work according to Chinese gov?? priorities receive bank loans at 0.2% per annum, so the economy works.????Glazyev https://t.co/spR7H35n6U",57,1,1,https://twitter.com/apocalypseos/status/1636627622858985472,2023-03-17 07:16:47+00:00,0,0,0
855,1.64E+18,Attilla_IV,"Hatuna agricultural exports mlimaliza hio industry. Hatuna tourism, world economy na war in Yurop inamaliza hio industry. The only thing we have to export is people. What markets are they going to help look for? Markets for what exactly? https://t.co/koooFK5k1a",0,0,1,https://twitter.com/Attilla_IV/status/1636627175586578433,2023-03-17 07:15:00+00:00,0,0,0
856,1.64E+18,iconfu,"@WallStreetSilv I love that scene where Mark Baum realizes the whole world economy might collapse and ""Sweet child of mine"" by Guns'n'Roses kicks in.",0,0,0,https://twitter.com/iconfu/status/1636626889585438722,2023-03-17 07:13:52+00:00,0,0,0
857,1.64E+18,scheer_post,"??he United States is not the only game in town anymore, and that's not been the case since the end of World War II, when the U.S. was 50% of the world economy. It's just becoming smaller, it has a smaller proportion of world wealth and power."" https://t.co/QqAkF1ZeCB",6,0,1,https://twitter.com/scheer_post/status/1636623608662335494,2023-03-17 07:00:49+00:00,0,0,0
858,1.64E+18,prabodh_ojha,@MumbaichaDon 3 in the list are prominent in world economy and politics,1,0,0,https://twitter.com/prabodh_ojha/status/1636621322892759040,2023-03-17 06:51:44+00:00,1,1,1
859,1.64E+18,Echinanews,"#Insights ??he Chinese economy means a lot to the world and has every year more weight in terms of the world economy participation. That's a positive thing,??said Alessandro Teixeira, professor at @Tsinghua_Uni  and former Special Economic Adviser to the President of Brazil. https://t.co/RJt0Qw0Tz7",2,2,0,https://twitter.com/Echinanews/status/1636615850055831554,2023-03-17 06:30:00+00:00,2,2,2
860,1.64E+18,FMatsoha,"@NOIweala @CharlesMichel @wto Good morning H.E  Dr. Ngozi Okonjo - Iweala , I highly  appreciate that  MULTILATERALISM  between  H.E.President  
@CharlesMichel and @WTO  indeed  this is a  
great move which is taking the world economy to the next level. @FMatsoha",1,0,0,https://twitter.com/FMatsoha/status/1636615004626493442,2023-03-17 06:26:38+00:00,1,1,1
861,1.64E+18,MacKayUSA,Fed will ??e criticized no matter what they do??-George Ball #FederalReserve #WorldEconomy #MarketNews [Video] https://t.co/QNyQeS7p2I,0,0,0,https://twitter.com/MacKayUSA/status/1636612866689363968,2023-03-17 06:18:08+00:00,0,0,0
862,1.64E+18,mikii32666056,"@Newsweek This time banking fall out is caused by greedy American banking system and money mongers in America. 
I hope this would not ripple throughout the world economy.
It is high time for us to read Confucius analects to earn benevolence and moral sense.",0,0,0,https://twitter.com/mikii32666056/status/1636610747609518081,2023-03-17 06:09:43+00:00,0,0,0
863,1.64E+18,CarloSa32510001,"@bmwtonyi @socueme @CobraKeiser @trekkerteach12 You think the rising cost of living only goes back to 2020? We have had rising cost of living mixed with stagnant wages for over 40 years. The country and world economy collapsed, I would still take temporary inflation for decades long economic depression",1,0,1,https://twitter.com/CarloSa32510001/status/1636608813515284481,2023-03-17 06:02:02+00:00,0,0,0
864,1.64E+18,FxFxexpert5,"#crude_oil was up after low of $ 65.70 as #WTI  crude rose toward $69 per barrel but was still set for its worst week this year, having faced heavy selling pressure earlier in the period from a global banking turmoil that stoked fears of a broader weakness in the world economy https://t.co/UOeFwB1Gbh",3,0,1,https://twitter.com/FxFxexpert5/status/1636608015846588416,2023-03-17 05:58:52+00:00,0,0,0
865,1.64E+18,VSTRADING1,"#crude_oil was up after low of $ 65.70 as #WTI  crude rose toward $69 per barrel but was still set for its worst week this year, having faced heavy selling pressure earlier in the period from a global banking turmoil that stoked fears of a broader weakness in the world economy https://t.co/xp6RHij4yi",1,0,1,https://twitter.com/VSTRADING1/status/1636607993729933312,2023-03-17 05:58:47+00:00,0,0,0
866,1.64E+18,MasoudAsrpour,"I wish everyone was like #Bitcoin. He insists that it is good, but we know that the world economy and crypto are not good.",0,0,0,https://twitter.com/MasoudAsrpour/status/1636607400911183877,2023-03-17 05:56:25+00:00,0,0,0
867,1.64E+18,johnpeterreal1,"What more the FED can do? Additional drastic move to kill the market and drive the world economy into chaos?
https://t.co/DWJFGZcixm",0,0,0,https://twitter.com/johnpeterreal1/status/1636606837016645632,2023-03-17 05:54:11+00:00,2,2,2
868,1.64E+18,Karl37738977,@Pule_EM This is a real dumb assertion. SA is neither an oil or major wheat producer. Between the low prices and high prices theres this thing called ??orld economy?? Zuma can?? count - let alone influence the  price of petrol. ??,0,0,0,https://twitter.com/Karl37738977/status/1636605517383585795,2023-03-17 05:48:56+00:00,2,2,2
869,1.64E+18,mikii32666056,"@economics I am afraid that greedy American banking system  caused today?? collapse, i wish this would not affect the world economy. 
It is high time for you to read Confucius analects to earn benevolence and moral sense.",0,0,0,https://twitter.com/mikii32666056/status/1636602186439483393,2023-03-17 05:35:42+00:00,0,0,0
870,1.64E+18,FizzyPo88947121,"AM WakeUp
Biden Expands ATF's Reach as World Economy Implodes
Lindsey Graham Gushes For WWIII
CBDC
https://t.co/VnGUIm5v7P",3,0,0,https://twitter.com/FizzyPo88947121/status/1636601899834130434,2023-03-17 05:34:34+00:00,2,2,2
871,1.64E+18,LulaTheHut,"@macofaquitane @NotEnergyBlind @ZlotlB @SantiagoAuFund @WSJ That said, oil price will (and already has started) decline again because world economy can?? afford or pay for $100 oil. So the price surge allowed it to recently do better but the trend of the last decade will resume.",0,0,2,https://twitter.com/LulaTheHut/status/1636601034335309825,2023-03-17 05:31:07+00:00,0,0,0
872,1.64E+18,Epote,@DirtybirdTerre1 @williamlegate Dude that?? an endless money loophole the world economy is fucked,2,0,0,https://twitter.com/Epote/status/1636600450861477888,2023-03-17 05:28:48+00:00,2,2,2
873,1.64E+18,nolaghere0110,"With the current state of the world economy, it's no wonder that more and more people are turning to cryptocurrency as a safe haven for their assets. #safehaven #crypto #investing",1,0,1,https://twitter.com/nolaghere0110/status/1636599619739086851,2023-03-17 05:25:30+00:00,2,2,2
874,1.64E+18,Werewolf_King_,"@namatesash @krassenstein @Chasten Did you really forget that liberals screamed for the world economy to be shut down to save lives because of covid? This hasto be done on purpose at this point. Of course you remember, but you seek to divide people rather then bring them together.",6,0,1,https://twitter.com/Werewolf_King_/status/1636599367070109696,2023-03-17 05:24:30+00:00,0,0,0
875,1.64E+18,mombiezombie,"@TheNavroopSingh Sir, with due regards, these are systematically structural issues in the world economy and every learned one is aware , just putting a tweet in October 2022 and say you prophesied is awkward.  Thanks for highlighting, cautioning everyone.",0,0,0,https://twitter.com/mombiezombie/status/1636598253931118592,2023-03-17 05:20:04+00:00,2,1,2
876,1.64E+18,sai_megha,"Em problem ochina print money okate . Karma 

And these people decide world Economy. Thu",0,0,0,https://twitter.com/sai_megha/status/1636597964994129921,2023-03-17 05:18:56+00:00,2,2,2
877,1.64E+18,therealhebrahim,"Rich Dad's Kiyosaki: Brace for bank runs, 'collapse of world economy, crash of all paper assets
 https://t.co/m6bbN5nv4v via @YouTube",1,0,2,https://twitter.com/therealhebrahim/status/1636593418607509505,2023-03-17 05:00:52+00:00,2,2,2
878,1.64E+18,SvarfvarSea,Biden has divided the world economy &amp; set the stage for the rise of China to become the financial capital of the world as the Neocons destroy the American economy for their endless wars.,0,0,0,https://twitter.com/SvarfvarSea/status/1636593057167560705,2023-03-17 04:59:25+00:00,0,0,0
879,1.64E+18,machinelearnflx,"Artificial intelligence is on the brink of an 'iPhone moment' and can boost the world economy by $15.7 trillion in 7 years, Bank of America says https://t.co/3B8NvufjZM  #ArtificialIntelligence",13,0,2,https://twitter.com/machinelearnflx/status/1636591075849805825,2023-03-17 04:51:33+00:00,0,0,0
880,1.64E+18,rachmetow,"@VoxXciv No, you misunderstand. They don?? get their strategical importance from their potential to diversify. They get it from sitting on resources that form the basis of the world economy.",0,0,1,https://twitter.com/rachmetow/status/1636590853316640769,2023-03-17 04:50:40+00:00,0,0,0
881,1.64E+18,HollywoodCatP22,"It is a beneficial aspect of world economy
To prepare the means to be interplanetary.
It lends to technology and trade an impetus.
It unites all mankind while it's in this still a fetus;
When the glory of a distant future is revealed
In a Day when the sum of all things converged.",0,1,0,https://twitter.com/HollywoodCatP22/status/1636589920142651398,2023-03-17 04:46:57+00:00,0,0,0
882,1.64E+18,The_Sainted_one,@MightiJamie Wasn?? Goldman Sachs one of the companies that contributed to the 2008 recession that costed people to loose their homes and money ! These guys contributed to the Collapse of the world economy because of their greed! https://t.co/iebfJrtoUJ,11,0,2,https://twitter.com/The_Sainted_one/status/1636589896272846850,2023-03-17 04:46:52+00:00,2,2,2
883,1.64E+18,wangzhe53967337,"The emergence of Pi Network can provide consumers with more payment options, which can help facilitate more transactions and wider business cooperation. Thus bringing more choices and opportunities to physical stores and the world economy.
#PiNetwork #protectyourpi #PiPayment $Pi https://t.co/J3cFzdxVZq",1,0,0,https://twitter.com/wangzhe53967337/status/1636589388992770048,2023-03-17 04:44:51+00:00,1,1,1
884,1.64E+18,Rizendragon,"@LisaTho05805896 @StevenR03750140 @HOWEE2022 @BigBrotherBBJ @ChuckCallesto Someone forgot how Trump destabilized the world economy before C19 and tried to bandaid it with interest rate cuts.

https://t.co/0dk6XzaFO1",0,0,1,https://twitter.com/Rizendragon/status/1636588639504171009,2023-03-17 04:41:52+00:00,0,0,0
885,1.64E+18,umakantsingh_IN,"Let him talk in Parliament, he himself to prove he  spreading falsehood on Adani, part of stock crash agenda of #hindenburg against world economy, after #bankcrash in USA it proven! #stockmarkets raga #AdaniEnterprises #AdaniScam #RahulGandhi",1,0,0,https://twitter.com/umakantsingh_IN/status/1636588625914740737,2023-03-17 04:41:49+00:00,2,2,2
886,1.64E+18,coflayed,"@CRAYsecurity @KanekoaTheGreat @BillAckman @DavidSacks @jimmy_dore More control level fear mongering. Those dastardly banks can?? be trusted. Government, please come save us. We??l do anything??that is where we are headed. The government hates you and only wants to control you. They will crater the world economy to make it happen.",3,0,0,https://twitter.com/coflayed/status/1636587149209247745,2023-03-17 04:35:57+00:00,0,0,0
887,1.64E+18,FurqanA32,@itsshahgold Bhai world economy making many countries to change rule and regulation and inflation is making everyone flirostrate,1,0,1,https://twitter.com/FurqanA32/status/1636586941406740481,2023-03-17 04:35:07+00:00,2,2,2
888,1.64E+18,abslmf,"Stay updated on the latest market news and important information on the world economy. Click here to read more - https://t.co/Vuuiw3dg6Y

#AbslmfUpdates #MarketUpdate https://t.co/xatUDHboIb",1,0,0,https://twitter.com/abslmf/status/1636586889053437952,2023-03-17 04:34:55+00:00,0,0,0
889,1.64E+18,0x_Gilgamesh,@QuisitiveInvest The major mistake here is to think the American and world economy can stomach credit retraction for 3-6 years. This is fighting the last war where heavy regulation and bottleneck in production and energy suffocated growth. Now is entirely different time. We are at the begining of,0,0,1,https://twitter.com/0x_Gilgamesh/status/1636586593317421056,2023-03-17 04:33:44+00:00,0,0,0
890,1.64E+18,kellygirl2600,"@RobSchitt @krassenstein Have you ever bought a TV, cell phone, anything made of plastic? You??e supporting China. We all are. This is a world economy. Go back to 1645 &amp; you might be able to keep your money in your town but that?? not the world we live in today. There?? zero proof of Biden &amp;corrupt money",0,0,0,https://twitter.com/kellygirl2600/status/1636584751761960961,2023-03-17 04:26:25+00:00,2,2,2
891,1.64E+18,nftjorge,The irony of governments pushing crypto without realising as they negligently handle the world economy.,2,0,0,https://twitter.com/nftjorge/status/1636582990707937280,2023-03-17 04:19:25+00:00,1,1,1
892,1.64E+18,lone__wanderer,"@narendramodi @RBI Congratulations
With right guidance this India will become a prominent participant in world economy",0,0,0,https://twitter.com/lone__wanderer/status/1636582143722930176,2023-03-17 04:16:03+00:00,1,1,1
893,1.64E+18,MacKayUSA,First Republic shares fall despite unprecedented Wall Street rescue deal #FederalReserve #WorldEconomy #MarketNews #Money [Video] https://t.co/9HdPUlaC0Z,1,1,0,https://twitter.com/MacKayUSA/status/1636581769125462016,2023-03-17 04:14:34+00:00,2,2,2
894,1.64E+18,professorsteg,@BTCGandalf My man just said fake it till u make it about the world economy,6,0,0,https://twitter.com/professorsteg/status/1636581317654593536,2023-03-17 04:12:46+00:00,0,0,0
895,1.64E+18,achtera,"@walterkirn @JASON INFLATION AND WORLD ECONOMY BE DAMMED, WE REFUSE TO LOSE 5% ON OUR DEPOSITS!!!!! PANIC EVERYONE!!!!! TAKE YOUR MONEY OUT!!!!!! (So we get bailed out...??) https://t.co/CJKTOeEZTP",0,0,0,https://twitter.com/achtera/status/1636580673166397440,2023-03-17 04:10:13+00:00,0,0,0
896,1.64E+18,UMPodcastDV,How ##Africans Are Using #Bitcoin #Without #Internet Access via @forbes https://t.co/oqGPTbA7qw #worldeconomy #economy #business,1,0,0,https://twitter.com/UMPodcastDV/status/1636577463416537090,2023-03-17 03:57:28+00:00,0,0,0
897,1.64E+18,_mobryan,@omwambaKE Simps run the world economy ??,0,0,0,https://twitter.com/_mobryan/status/1636576486713970690,2023-03-17 03:53:35+00:00,1,1,1
898,1.64E+18,Tclarky92,@Chuckthefreak A serious war is coming to the US. The world economy is hurting and people are divided. A war is their solution to these problems.  And has been since the beginning of civilization. China and Russia are getting pissed off with the US and same in reverse.,1,0,0,https://twitter.com/Tclarky92/status/1636576127115304961,2023-03-17 03:52:09+00:00,0,0,0
899,1.64E+18,kreiger48avxcq,"The Great Rebalancing: Trade, Conflict, and the Perilous Road Ahead for the World Economy - Updated Edition 35IPCM9

https://t.co/IQ9eC7l6yH",0,0,0,https://twitter.com/kreiger48avxcq/status/1636571845011881986,2023-03-17 03:35:08+00:00,2,2,2
900,1.64E+18,GervaAD,"@nicoleperlroth @Jason @DavidSacks Only 30% of the world economy is REAL money or gold.
70% is speculation, credit, and illusion.
COVID cut credit and ceased the illusion.  The Wheel stopped.
Now we will see *WHO REALLY* has the money and who doesn't.
...WAIT FOR IT...",0,0,0,https://twitter.com/GervaAD/status/1636570740639055874,2023-03-17 03:30:45+00:00,0,0,0
901,1.64E+18,VamsiGokavarapu,"@POTUS 4. Biggest investor in the world (Warren Buffet) lost $50B in the last 2 months
5. Biggest investment company in the world (BlackRock) is signalling disaster in the world economy - they manage over $7 Trillion",0,0,0,https://twitter.com/VamsiGokavarapu/status/1636569455068053504,2023-03-17 03:25:38+00:00,0,0,0
902,1.64E+18,benxiaohai00210,The world economy is far worse than we've seen.,0,0,0,https://twitter.com/benxiaohai00210/status/1636567926693318656,2023-03-17 03:19:34+00:00,2,2,2
903,1.64E+18,curryputtar,Thats how they fuck world economy,2,0,0,https://twitter.com/curryputtar/status/1636566651541024768,2023-03-17 03:14:30+00:00,2,2,2
904,1.64E+18,MukulAgarwal66,"reading and watching what is happening around the world, economy and monetary policies seem to be ad hoc, with no forward plans, and only immediate fire fighting",5,0,0,https://twitter.com/MukulAgarwal66/status/1636565541035933697,2023-03-17 03:10:05+00:00,2,2,2
905,1.64E+18,FreedomHODL,#Bitcoin is a bet against the current world economy. I'm sad yet excited.,1,0,1,https://twitter.com/FreedomHODL/status/1636563792216707072,2023-03-17 03:03:08+00:00,2,2,2
906,1.64E+18,reasonable0116,@SpeakerMcCarthy Explain how bidens spending caused even greater inflation around the world. Do you really not remember how the world economy shut down and restarted?,0,0,0,https://twitter.com/reasonable0116/status/1636562788402200577,2023-03-17 02:59:09+00:00,0,0,0
907,1.64E+18,UsernameIsUnico,"I JUST HAD A #CONVERSATION WITH AN EX #fbi THAT'S IN #PRISON, AND He SAID THAT EVERYTHING IS ON THE RIGHT TRACK TO #DESTABILIZING THE #WORLD #economy.",0,0,0,https://twitter.com/UsernameIsUnico/status/1636561544006778881,2023-03-17 02:54:12+00:00,0,0,0
908,1.64E+18,SoulessBitch,"@JanJak_AMC @dollar_bill59 @CGasparino @CEOAdam @wolf_of_ape_st @S_O_J_K_A Pretty sure you're not seeing the really big picture regarding this. The world economy has been intentionally destroyed so those very same families have absolute and total control ! The WEF , NWO &amp; the WHO are simply running cover for who's actually behind everything going on !",0,0,0,https://twitter.com/SoulessBitch/status/1636559700735975425,2023-03-17 02:46:53+00:00,2,0,2
909,1.64E+18,Zetschka,"https://t.co/iwrZxSbm9P
Biden set to appoint mass foreclosure cheerleader to the Fed: Janice Eberly, a corporate ghoul who helped Obama Treasury Secretary Timothy Geithner steal Americans' houses on behalf of the bankers who destroyed the world economy in 2008",0,0,0,https://twitter.com/Zetschka/status/1636558975578566657,2023-03-17 02:44:00+00:00,0,0,0
910,1.64E+18,OneOnOne1162,"This was a great call. I knew most of this stuff individually, but putting it all together and filling in the gaps it really, really is mindblowing how much the world economy is constantly on a knife's edge and in service of power.
https://t.co/XZk2Hj1CCS",0,1,0,https://twitter.com/OneOnOne1162/status/1636557328467066880,2023-03-17 02:37:27+00:00,0,0,0
911,1.64E+18,pizzashoem1,"The emergence of Pi Network can provide consumers with more payment options, which can help facilitate more transactions and wider business cooperation. Thus bringing more choices and opportunities to physical stores and the world economy.
#PiNetwork #protectyourpi #PiPayment $Pi https://t.co/BMbbVzOMUM",99,1,2,https://twitter.com/pizzashoem1/status/1636557244580917249,2023-03-17 02:37:07+00:00,1,1,1
